isil,local_uri,external_uri,relation,match_status,linking_method,verification
IT-BG0225,https://biblioteche-fantasma.invalid/resource/library/IT-BG0225,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-BG0225&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-BG0226,https://biblioteche-fantasma.invalid/resource/library/IT-BG0226,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-BG0226&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-BG0227,https://biblioteche-fantasma.invalid/resource/library/IT-BG0227,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-BG0227&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-BG0228,https://biblioteche-fantasma.invalid/resource/library/IT-BG0228,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-BG0228&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-BG0229,https://biblioteche-fantasma.invalid/resource/library/IT-BG0229,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-BG0229&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-BG0230,https://biblioteche-fantasma.invalid/resource/library/IT-BG0230,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-BG0230&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-BG0232,https://biblioteche-fantasma.invalid/resource/library/IT-BG0232,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-BG0232&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-BG0233,https://biblioteche-fantasma.invalid/resource/library/IT-BG0233,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-BG0233&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-BG0234,https://biblioteche-fantasma.invalid/resource/library/IT-BG0234,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-BG0234&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-BG0236,https://biblioteche-fantasma.invalid/resource/library/IT-BG0236,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-BG0236&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-BG0237,https://biblioteche-fantasma.invalid/resource/library/IT-BG0237,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-BG0237&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-BG0238,https://biblioteche-fantasma.invalid/resource/library/IT-BG0238,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-BG0238&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-BG0239,https://biblioteche-fantasma.invalid/resource/library/IT-BG0239,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-BG0239&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-BG0240,https://biblioteche-fantasma.invalid/resource/library/IT-BG0240,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-BG0240&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-BG0243,https://biblioteche-fantasma.invalid/resource/library/IT-BG0243,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-BG0243&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-BG0244,https://biblioteche-fantasma.invalid/resource/library/IT-BG0244,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-BG0244&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-BG0245,https://biblioteche-fantasma.invalid/resource/library/IT-BG0245,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-BG0245&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-BG0246,https://biblioteche-fantasma.invalid/resource/library/IT-BG0246,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-BG0246&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-BG0247,https://biblioteche-fantasma.invalid/resource/library/IT-BG0247,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-BG0247&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-BG0248,https://biblioteche-fantasma.invalid/resource/library/IT-BG0248,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-BG0248&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-BG0249,https://biblioteche-fantasma.invalid/resource/library/IT-BG0249,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-BG0249&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-BG0250,https://biblioteche-fantasma.invalid/resource/library/IT-BG0250,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-BG0250&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-BG0251,https://biblioteche-fantasma.invalid/resource/library/IT-BG0251,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-BG0251&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-BG0252,https://biblioteche-fantasma.invalid/resource/library/IT-BG0252,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-BG0252&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-BG0253,https://biblioteche-fantasma.invalid/resource/library/IT-BG0253,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-BG0253&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-BG0254,https://biblioteche-fantasma.invalid/resource/library/IT-BG0254,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-BG0254&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-BG0255,https://biblioteche-fantasma.invalid/resource/library/IT-BG0255,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-BG0255&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-BG0256,https://biblioteche-fantasma.invalid/resource/library/IT-BG0256,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-BG0256&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-BG0257,https://biblioteche-fantasma.invalid/resource/library/IT-BG0257,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-BG0257&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-BG0258,https://biblioteche-fantasma.invalid/resource/library/IT-BG0258,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-BG0258&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-BG0259,https://biblioteche-fantasma.invalid/resource/library/IT-BG0259,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-BG0259&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-BG0261,https://biblioteche-fantasma.invalid/resource/library/IT-BG0261,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-BG0261&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-BG0263,https://biblioteche-fantasma.invalid/resource/library/IT-BG0263,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-BG0263&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-BG0264,https://biblioteche-fantasma.invalid/resource/library/IT-BG0264,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-BG0264&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-BG0265,https://biblioteche-fantasma.invalid/resource/library/IT-BG0265,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-BG0265&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-BG0267,https://biblioteche-fantasma.invalid/resource/library/IT-BG0267,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-BG0267&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-BG0269,https://biblioteche-fantasma.invalid/resource/library/IT-BG0269,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-BG0269&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-BG0271,https://biblioteche-fantasma.invalid/resource/library/IT-BG0271,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-BG0271&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-BG0272,https://biblioteche-fantasma.invalid/resource/library/IT-BG0272,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-BG0272&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-BG0273,https://biblioteche-fantasma.invalid/resource/library/IT-BG0273,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-BG0273&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-BG0275,https://biblioteche-fantasma.invalid/resource/library/IT-BG0275,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-BG0275&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-BG0276,https://biblioteche-fantasma.invalid/resource/library/IT-BG0276,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-BG0276&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-BG0277,https://biblioteche-fantasma.invalid/resource/library/IT-BG0277,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-BG0277&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
