isil,collection_index,library_name_source,codice,denominazione,fondo_depositato,catalogazione_inventario,tipologia_fondo,dewey,descrizione,url_o_citazione_bibliografica,consistenza,datazione,modalita_acquisizione,tipologia_documentaria,provenienza,soggetto_produttore,bibliografia,fondi_collegati
IT-RA0016,14,Biblioteca comunale Manfrediana,014,Fondo Giuseppe Bertoni,No,NON SPECIFICATO,Fondo librario / Collezione,,"letteratura e filologia classica (3433 volumi, 100 edizioni del sec. 16.)",,,,,,,,,
IT-RA0016,15,Biblioteca comunale Manfrediana,015,Fondo Domenico Silvestrini,No,NON SPECIFICATO,Fondo librario / Collezione,,3671 volumi (1870-1970),,,,,,,,,
IT-RA0016,16,Biblioteca comunale Manfrediana,016,Fondo Carlo Mazzotti,No,NON SPECIFICATO,Fondo librario / Collezione,,"religione e storia locale (3054 volumi, 1920-1970)",,,,,,,,,
IT-RA0016,17,Biblioteca comunale Manfrediana,017,Fondo Galli-Testi-Graziani,No,Non presente,Fondo librario / Collezione,,"medicina (2200 volumi, 1880-1930)",,,,,,,,,
IT-RA0016,18,Biblioteca comunale Manfrediana,018,Fondo Marcello Giovannini,No,NON SPECIFICATO,Fondo librario / Collezione,,"tecnologia (6000 volumi, 1900-1970)",,,,,,,,,
IT-RA0016,19,Biblioteca comunale Manfrediana,019,Fondo Vincenzo Poletti,No,NON SPECIFICATO,Fondo librario / Collezione,,"filosofia (3314 volumi, 1870-1970)",,,,,,,,,
IT-RA0016,20,Biblioteca comunale Manfrediana,020,Fondo Giuseppe Emiliani,No,NON SPECIFICATO,Fondo librario / Collezione,,"narrativa e storia (1077 volumi, 1900-1980)",,,,,,,,,
IT-RA0016,21,Biblioteca comunale Manfrediana,021,Fondo Ennio Golfieri,No,NON SPECIFICATO,Fondo librario / Collezione,,"arte e architettura (1740 disegni, 925 volumi ed opuscoli, 1900-1990)",,,,,,,,,
IT-RA0016,22,Biblioteca comunale Manfrediana,022,Fondo Ludovico Caldesi,No,NON SPECIFICATO,Fondo librario / Collezione,,"botanica e scienze naturali (1428 volumi, 1500-1910)",,,,,,,,,
IT-RA0016,23,Biblioteca comunale Manfrediana,023,Fondo Gioacchino Regoli,No,NON SPECIFICATO,Fondo librario / Collezione,,"letteratura (3382 volumi, sec. 15.-20.)",,,,,,,,,
IT-RA0016,24,Biblioteca comunale Manfrediana,024,Fondo Primo Scardovi,No,NON SPECIFICATO,Fondo librario / Collezione,,"letteratura e futurismo (6625 volumi, 1880-1930)",,,,,,,,,
IT-RA0016,25,Biblioteca comunale Manfrediana,025,Fondo Emilio Biondi,No,NON SPECIFICATO,Fondo librario / Collezione,,"letteratura e storia locale (2512 volumi, sec. 15.-20.)",,,,,,,,,
IT-RA0016,26,Biblioteca comunale Manfrediana,026,Fondo Francesco Lanzoni,No,NON SPECIFICATO,Fondo librario / Collezione,,"storia e agiografia (2000 volumi e manoscritti autografi, sec. 18.-20.)",,,,,,,,,
IT-RA0016,27,Biblioteca comunale Manfrediana,027,Fondo Città di Portland,No,NON SPECIFICATO,Fondo librario / Collezione,,"letteratura inglese (1315 volumi, sec. 19.-20.)",,,,,,,,,
IT-RA0016,28,Biblioteca comunale Manfrediana,028,Fondo Luisa Savini,No,NON SPECIFICATO,Fondo librario / Collezione,,"letteratura francese (443 volumi, sec. 19.-20.)",,,,,,,,,
IT-RA0016,29,Biblioteca comunale Manfrediana,029,Fondo Camillo Rivalta,No,NON SPECIFICATO,Fondo librario / Collezione,,"storia e letteratura (691 volumi, sec. 16.-20.)",,,,,,,,,
IT-RA0016,30,Biblioteca comunale Manfrediana,030,Fondo Gianmarcello Valgimigli,No,NON SPECIFICATO,Fondo librario / Collezione,,storia locale (sec. 15.-19.),,,,,,,,,
IT-RA0016,31,Biblioteca comunale Manfrediana,031,Fondo USIS,No,NON SPECIFICATO,Fondo librario / Collezione,,589 volumi,,,,,,,,,
IT-RA0016,32,Biblioteca comunale Manfrediana,032,Fondo Domenico Rambelli,No,NON SPECIFICATO,Fondo librario / Collezione,,2054 disegni e autografi (sec. 20),,,,,,,,,
IT-RA0016,33,Biblioteca comunale Manfrediana,033,Fondo Romolo e Tancredi Liverani,No,NON SPECIFICATO,Fondo librario / Collezione,,"1329 volumi, disegni e scenografie autografi (sec. 19.)",,,,,,,,,
IT-RA0017,1,Biblioteca cardinale Gaetano Cicognani,001,Fondo Seminario di Modigliana,No,NON SPECIFICATO,Fondo librario / Collezione,,sec. 16.-20,,,,,,,,,
IT-RA0019,1,Biblioteca del Museo internazionale delle ceramiche,001,Fondo Giuseppe Liverani,No,NON SPECIFICATO,Fondo librario / Collezione,,,,,,,,,,,
IT-RA0019,2,Biblioteca del Museo internazionale delle ceramiche,002,Fondo fototeca,No,Non presente,Fondo librario / Collezione,,,,,,,,,,,
IT-RA0019,3,Biblioteca del Museo internazionale delle ceramiche,003,ArchiviofotograficoA,No,NON SPECIFICATO,Archivio / Raccolta documentaria,,,,,,,,,,,
IT-RA0024,1,Biblioteca comunale Carlo Piancastelli,001,Biblioteca popolare Vincenzo Monti,No,Non presente,Fondo misto,,,,,,,,,,,
IT-RA0024,2,Biblioteca comunale Carlo Piancastelli,002,Fondo Maria Teresa Arelli,No,Non presente,Fondo librario / Collezione,,,,,,,,,,,
IT-RA0024,3,Biblioteca comunale Carlo Piancastelli,003,Fondo monsignor Savioli,No,NON SPECIFICATO,Fondo librario / Collezione,,,,,,,,,,,
IT-RA0024,4,Biblioteca comunale Carlo Piancastelli,004,Archivio storico comunale,No,Non presente,Archivio / Raccolta documentaria,,,,,,,,,,,
IT-RA0024,5,Biblioteca comunale Carlo Piancastelli,005,Archivio famiglia Piancastelli,No,Non presente,Archivio / Raccolta documentaria,,,,,,,,,,,
IT-RA0025,1,Biblioteca comunale Fabrizio Trisi,001,Fondo Malerbi,No,NON SPECIFICATO,Fondo librario / Collezione,,1600-1850,,,,,,,,,
IT-RA0025,2,Biblioteca comunale Fabrizio Trisi,002,Raccolta Pietro Cavallini,No,NON SPECIFICATO,Fondo misto,,1500-1900,,,,,,,,,
IT-RA0025,3,Biblioteca comunale Fabrizio Trisi,003,Raccolta Mario Ricci,No,NON SPECIFICATO,Fondo misto,,1960-1990,,,,,,,,,
IT-RA0025,4,Biblioteca comunale Fabrizio Trisi,004,Fondo Conventi e corporazioni religiose soppresse,No,NON SPECIFICATO,Fondo librario / Collezione,,1802-1870,,,,,,,,,
IT-RA0026,1,Centro Culturale Carlo Venturini,001,Fondo Carlo Venturini,No,NON SPECIFICATO,Fondo librario / Collezione,,"5428 volumi ed opuscoli, 5 casse di diplomi (sec. 16.-19.)",,,,,,,,,
IT-RA0026,2,Centro Culturale Carlo Venturini,002,Fondo Biblioteca circolante della Società operaia di Mutuo soccorso,No,NON SPECIFICATO,Fondo librario / Collezione,,1880-1915,,,,,,,,,
IT-RA0026,3,Centro Culturale Carlo Venturini,003,Fondo Luigi Quadri,No,NON SPECIFICATO,Fondo librario / Collezione,,"35 diari manoscritti, storia locale (sec. 19.-20.)",,,,,,,,,
IT-RA0026,4,Centro Culturale Carlo Venturini,004,Carteggio Giacinto Ricci Signorini,No,NON SPECIFICATO,Fondo misto,,lettere e appunti del poeta carducciano,,,,,,,,,
IT-RA0030,1,Biblioteca di Storia contemporanea Alfredo Oriani,001,Archivio del Partito comunista italiano di Ravenna,No,Non presente,Archivio / Raccolta documentaria,,1920-1970,,,,,,,,,
IT-RA0030,2,Biblioteca di Storia contemporanea Alfredo Oriani,002,Fondo Alfredo Oriani,No,Non presente,Fondo librario / Collezione,,"630 volumi, 30 manoscritti",,,,,,,,,
IT-RA0030,3,Biblioteca di Storia contemporanea Alfredo Oriani,003,Fondo Olindo Guerrini,No,Non presente,Fondo librario / Collezione,,"300 volumi, 100 manoscritti, carteggio (1851-1900)",,,,,,,,,
IT-RA0030,4,Biblioteca di Storia contemporanea Alfredo Oriani,004,Fondo Mussolini,No,NON SPECIFICATO,Fondo librario / Collezione,,20000 volumi,,,,,,,,,
IT-RA0030,5,Biblioteca di Storia contemporanea Alfredo Oriani,005,Fondo Donna,No,Non presente,Fondo librario / Collezione,,1000 volumi,,,,,,,,,
IT-RA0030,6,Biblioteca di Storia contemporanea Alfredo Oriani,006,Fondo Resistenza,No,Non presente,Fondo librario / Collezione,,1500 volumi,,,,,,,,,
IT-RA0030,7,Biblioteca di Storia contemporanea Alfredo Oriani,007,Fondo Dalla Valle,No,Non presente,Fondo librario / Collezione,,fotografie della Gioventù italiana del Littorio,,,,,,,,,
IT-RA0030,8,Biblioteca di Storia contemporanea Alfredo Oriani,008,Fondo Centro studi storici e politici del Partito repubblicano dell'Emilia-R,No,Non presente,Fondo librario / Collezione,,"4500 volumi dal secondo Ottocento, manoscritti Nediani",,,,,,,,,
IT-RA0035,1,Biblioteca del Centro dantesco,001,Fondo Paolo Amaducci,No,NON SPECIFICATO,Fondo librario / Collezione,,"letteratura italiana, storia locale (carteggi)",,,,,,,,,
IT-RA0036,1,Istituzione Biblioteca Classense,001,Raccolta dantesca,No,NON SPECIFICATO,Fondo misto,,1851-1900,,,,,,,,,
IT-RA0036,2,Istituzione Biblioteca Classense,002,Raccolta Corrado Ricci,No,NON SPECIFICATO,Fondo misto,,sec. 16.-20.,,,,,,,,,
IT-RA0036,3,Istituzione Biblioteca Classense,003,Raccolta Tommaso Bertelé,No,NON SPECIFICATO,Fondo misto,,sec. 16.-20.,,,,,,,,,
IT-RA0036,4,Istituzione Biblioteca Classense,004,Raccolta Mario Mazzotti,No,NON SPECIFICATO,Fondo misto,,sec. 16.-20.,,,,,,,,,
IT-RA0036,5,Istituzione Biblioteca Classense,005,Raccolta Manara Valgimigli,No,NON SPECIFICATO,Fondo misto,,sec. 17.-20.,,,,,,,,,
IT-RA0036,6,Istituzione Biblioteca Classense,006,Raccolta Luigi Rava,No,NON SPECIFICATO,Fondo misto,,1900-1930,,,,,,,,,
IT-RA0036,7,Istituzione Biblioteca Classense,007,Raccolta Ponti,No,Non presente,Fondo misto,,,,,,,,,,,
IT-RA0036,8,Istituzione Biblioteca Classense,008,Raccolta Eurialo De Michelis,No,Non presente,Fondo misto,,,,,,,,,,,
IT-RA0037,1,Biblioteca diocesana San Pier Crisologo,001,"Biblioteca del Seminario, Fondo Donati",No,NON SPECIFICATO,Fondo librario / Collezione,,Secc. XIX-XX,,,,,,,,,
IT-RA0037,2,Biblioteca diocesana San Pier Crisologo,002,"Biblioteca del Seminario, Fondo Buzzoni",No,NON SPECIFICATO,Fondo librario / Collezione,,Secc. XIX-XX,,,,,,,,,
IT-RA0037,3,Biblioteca diocesana San Pier Crisologo,003,"Biblioteca del Seminario, Fondo Molesi",No,NON SPECIFICATO,Fondo librario / Collezione,,,,,,,,,,,
IT-RA0037,4,Biblioteca diocesana San Pier Crisologo,004,"Biblioteca del Seminario, Fondo Marzocchi",No,NON SPECIFICATO,Fondo librario / Collezione,,Secc. XIX-XXI,,,,,,,,,
IT-RA0037,5,Biblioteca diocesana San Pier Crisologo,005,"Biblioteca del Seminario, Fondo Morgante",No,NON SPECIFICATO,Fondo librario / Collezione,,Secc. XVIII-XXI,,,,,,,,,
IT-RA0037,6,Biblioteca diocesana San Pier Crisologo,006,"Biblioteca Diocesana, Fondo Levorato",No,NON SPECIFICATO,Fondo librario / Collezione,,A titolo di deposito. Secc. XIX-XXI,,,,,,,,,
IT-RA0037,7,Biblioteca diocesana San Pier Crisologo,007,"Biblioteca del Seminario, Fondo Amaducci",No,NON SPECIFICATO,Fondo librario / Collezione,,Secc. XIX-XXI,,,,,,,,,
IT-RA0037,8,Biblioteca diocesana San Pier Crisologo,008,"Biblioteca del Seminario, Fondo Ex seminaristi",No,NON SPECIFICATO,Fondo librario / Collezione,,Data di acquisizione: 2011. Sec. XX,,,,,,,,,
IT-RA0037,9,Biblioteca diocesana San Pier Crisologo,009,"Biblioteca del Seminario, Fondo musicale",No,NON SPECIFICATO,Fondo librario / Collezione,,,,,,,,,,,
IT-RA0037,10,Biblioteca diocesana San Pier Crisologo,010,"Biblioteca del Seminario, Fondo Bittasi",No,NON SPECIFICATO,Fondo librario / Collezione,,Sec. XX,,,,,,,,,
IT-RA0037,11,Biblioteca diocesana San Pier Crisologo,011,"Biblioteca del Seminario, Fondo Giuliani",No,NON SPECIFICATO,Fondo librario / Collezione,,Sec. XX,,,,,,,,,
IT-RA0037,12,Biblioteca diocesana San Pier Crisologo,012,"Biblioteca del Seminario, Fondo Zaccagnini",No,NON SPECIFICATO,Fondo librario / Collezione,,Sec. XX,,,,,,,,,
IT-RA0037,13,Biblioteca diocesana San Pier Crisologo,013,"Biblioteca del Seminario, Fondo Pier Giorgio Montanari",No,NON SPECIFICATO,Fondo librario / Collezione,,Sec. XX,,,,,,,,,
IT-RA0037,14,Biblioteca diocesana San Pier Crisologo,014,"Biblioteca del Seminario, Fondo Cariani",No,NON SPECIFICATO,Fondo librario / Collezione,,Sec. XX,,,,,,,,,
IT-RA0037,15,Biblioteca diocesana San Pier Crisologo,015,"Biblioteca Diocesana, Fondo Istituto di Scienze religiose San Pier Crisologo",No,NON SPECIFICATO,Fondo librario / Collezione,,Sec. XX,,,,,,,,,
IT-RA0037,16,Biblioteca diocesana San Pier Crisologo,016,"Biblioteca Diocesana, Fondo Rolfi",No,NON SPECIFICATO,Fondo librario / Collezione,,Sec. XX,,,,,,,,,
IT-RA0037,17,Biblioteca diocesana San Pier Crisologo,017,"Biblioteca Diocesana, Fondo S. Teresa",No,NON SPECIFICATO,Fondo librario / Collezione,,Sec. XX,,,,,,,,,
IT-RA0037,18,Biblioteca diocesana San Pier Crisologo,018,"Biblioteca Diocesana, Fondo Giorgioni",No,NON SPECIFICATO,Fondo librario / Collezione,,Sec. XX,,,,,,,,,
IT-RA0037,19,Biblioteca diocesana San Pier Crisologo,019,"Biblioteca Diocesana, Fondo Callegari",No,NON SPECIFICATO,Fondo librario / Collezione,,Sec. XX,,,,,,,,,
IT-RA0037,20,Biblioteca diocesana San Pier Crisologo,020,"Biblioteca Diocesana, Fondo Graziani",No,NON SPECIFICATO,Fondo librario / Collezione,,Sec. XX,,,,,,,,,
IT-RA0037,21,Biblioteca diocesana San Pier Crisologo,021,"Biblioteca Diocesana, Fondo Danesi",No,NON SPECIFICATO,Fondo librario / Collezione,,Sec. XX,,,,,,,,,
IT-RA0037,22,Biblioteca diocesana San Pier Crisologo,022,"Biblioteca Diocesana, Fondo Gambi",No,NON SPECIFICATO,Fondo librario / Collezione,,Sec. XX,,,,,,,,,
IT-RA0037,23,Biblioteca diocesana San Pier Crisologo,023,"Biblioteca Diocesana, Fondo Fabbri-Sedioli",No,NON SPECIFICATO,Fondo librario / Collezione,,Sec. XX,,,,,,,,,
IT-RA0037,24,Biblioteca diocesana San Pier Crisologo,024,"Biblioteca Diocesana, Fondo Colombo",No,NON SPECIFICATO,Fondo librario / Collezione,,Sec. XX,,,,,,,,,
IT-RA0037,25,Biblioteca diocesana San Pier Crisologo,025,"Biblioteca Diocesana, Fondo Bertini",No,NON SPECIFICATO,Fondo librario / Collezione,,Data di acquisizione: 13.02.2015. Sec. XX,,,,,,,,,
IT-RA0037,26,Biblioteca diocesana San Pier Crisologo,026,"Biblioteca Diocesana, Fondo Tramontani",No,NON SPECIFICATO,Fondo librario / Collezione,,In fase di acquisizione dal 12.05.2015. Sec. XX,,,,,,,,,
IT-RA0037,27,Biblioteca diocesana San Pier Crisologo,027,"Biblioteca Diocesana, Fondo parrocchia Portomaggiore",No,NON SPECIFICATO,Fondo librario / Collezione,,Data di acquisizione: 8.09.2015.,,,,,,,,,
IT-RA0037,28,Biblioteca diocesana San Pier Crisologo,028,"Biblioteca Diocesana, Fondo Morini",No,NON SPECIFICATO,Fondo librario / Collezione,,Data di acquisizione: 9.12.2015. Secc. XX-XXI,,,,,,,,,
IT-RA0037,29,Biblioteca diocesana San Pier Crisologo,029,"Biblioteca Diocesana, Fondo Marchetti",No,NON SPECIFICATO,Fondo librario / Collezione,,Data di acquisizione: 2015-2016. Secc. XX-XXI,,,,,,,,,
IT-RA0037,30,Biblioteca diocesana San Pier Crisologo,030,"Biblioteca Diocesana, Fondo parrocchia S. Vittore",No,NON SPECIFICATO,Fondo librario / Collezione,,Data di acquisizione: 2017. Sec. XX,,,,,,,,,
IT-RA0039,1,Biblioteca comunale decentrata Olindo Guerrini di Sant'Alberto,001,Fondo Biblioteca popolare di S. Alberto Società operaia di mutuo soccorso,No,NON SPECIFICATO,Fondo librario / Collezione,,2000 volumi,,,,,,,,,
IT-RA0039,2,Biblioteca comunale decentrata Olindo Guerrini di Sant'Alberto,002,Donazione Guido Guerrini,No,Non presente,Fondo misto,,,,,,,,,,,
IT-RA0042,1,Biblioteca comunale,001,Collezione A. Baccarini,No,NON SPECIFICATO,Fondo misto,,1850-1900,,,,,,,,,
IT-RA0044,1,"Biblioteca comunale ""Mario Mariani""",001,Fondo don Cleto Venturi,No,Non presente,Fondo librario / Collezione,,,,,,,,,,,
IT-RA0044,2,"Biblioteca comunale ""Mario Mariani""",002,Fondo Mario Mariani,No,Non presente,Fondo librario / Collezione,,,,,,,,,,,
IT-RA0044,3,"Biblioteca comunale ""Mario Mariani""",003,Donazione Sabbatani,No,Non presente,Fondo misto,,,,,,,,,,,
IT-RA0062,1,Biblioteca dell'Istituto musicale pareggiato Giuseppe e Luigi Malerbi,001,Fondo Giuseppe e Luigi Malerbi,No,Non presente,Fondo librario / Collezione,,manoscritti e autografi rossiniani,,,,,,,,,
IT-RA0063,1,Biblioteca privata Filippo Briccoli,001,Fondo Immagini devozionali,No,Non presente,Fondo librario / Collezione,,4000 santini,,,,,,,,,
IT-RA0064,1,Biblioteca del Museo ornitologico e di scienze naturali,001,Fondo Alfredo Brandolini,No,NON SPECIFICATO,Fondo librario / Collezione,,sec. 16.-19.,,,,,,,,,
IT-RA0064,2,Biblioteca del Museo ornitologico e di scienze naturali,002,Fondo Oreste Ortali,No,NON SPECIFICATO,Fondo librario / Collezione,,1900-1986,,,,,,,,,
IT-RA0067,1,Biblioteca Centrale del Campus di Ravenna,001,Fondo Agostino Pertusi,Si,Non presente,Fondo librario / Collezione,,7500 volumi di storia bizantina,,,,,,,,,
IT-RA0067,2,Biblioteca Centrale del Campus di Ravenna,002,Fondo Provincia,No,Non presente,Fondo librario / Collezione,,5000 volumi,,,,,,,,,
IT-RA0067,3,Biblioteca Centrale del Campus di Ravenna,003,Fondo Asmussen,No,Non presente,Fondo librario / Collezione,,8500 volumi,,,,,,,,,
IT-RA0067,4,Biblioteca Centrale del Campus di Ravenna,004,Fondo Ilya Gershevitch,No,Online,Fondo librario / Collezione,,"Una collezione dedicata gli studi iranici che include volumi di storia, religione, linguistica e filologia",https://www.unibo.it/it/campus-ravenna/biblioteca/scheda-del-fondo-gershevitch,,,,,,,,
IT-RA0067,5,Biblioteca Centrale del Campus di Ravenna,005,Fondo Giuseppe Mucciarelli,No,Online,Fondo librario / Collezione,,"Una selezione della biblioteca del prof. Mucciarelli, docente della facoltà di Psicologia dell'Alma Mater Studiorum",https://www.unibo.it/it/campus-ravenna/biblioteca/scheda-del-fondo-mucciarelli,,,,,,,,
IT-RA0067,6,Biblioteca Centrale del Campus di Ravenna,006,Fondo Elio Pasoli,Si,Online,Fondo librario / Collezione,,Il fondo è formato dalla biblioteca di studio del latinista Elio Pasoli.,https://www.unibo.it/it/campus-ravenna/biblioteca/scheda-del-fondo-pasoli,,,,,,,,
IT-RA0067,7,Biblioteca Centrale del Campus di Ravenna,007,Fondo Stefano Tumidei,Si,Online,Fondo librario / Collezione,,"Il fondo comprende la biblioteca e l'archivio di Stefano Tumidei, studioso di storia dell'arte italiana moderna, con particolare interesse per l'arte emiliano-romagnola e marchigiana.",https://www.unibo.it/it/campus-ravenna/biblioteca/scheda-del-fondo-tumidei,,,,,,,,
IT-RA0067,8,Biblioteca Centrale del Campus di Ravenna,008,Fondo Alberto Vigevani,Si,NON SPECIFICATO,Fondo librario / Collezione,,"Di notevole interesse bibliofilo e antiquario, è costituito da prime edizioni, libri antichi, volumi ricercati e rari di letteratura, saggistica e ebraistica prevalentemente in lingua italiana e francese.",,,,,,,,,
IT-RA0073,1,Biblioteca del Convento di S. Domenico,001,Archivio storico della Parrocchia di S. Domenico,No,NON SPECIFICATO,Archivio / Raccolta documentaria,,sec. 16.-19,,,,,,,,,
IT-RA0076,1,Biblioteca dell'Osservatorio geofisico comunale Raffaele Bendandi,001,Archivio Bendandi,No,NON SPECIFICATO,Archivio / Raccolta documentaria,,,,,,,,,,,
IT-RA0078,1,Biblioteca popolare Carlo Zucchini,001,Archivio per la storia del movimento cooperativo cattolico,No,NON SPECIFICATO,Archivio / Raccolta documentaria,,1862-1982,,,,,,,,,
IT-RA0091,1,Biblioteca della Lega provinciale cooperative e mutue,001,Archivio storico,No,NON SPECIFICATO,Archivio / Raccolta documentaria,,,,,,,,,,,
IT-RA0095,1,Biblioteca Casa delle Donne,001,Archivio dell'UDI di Ravenna,No,NON SPECIFICATO,Archivio / Raccolta documentaria,,,,,,,,,,,
IT-RA0097,1,Biblioteca del Convento dei padri Carmelitani,001,Archivio del Convento,Si,Non presente,Archivio / Raccolta documentaria,,,,,,,,,,,
IT-RA0098,1,Biblioteca della Casa Matha,001,Archivio storico della Casa Matha,No,NON SPECIFICATO,Archivio / Raccolta documentaria,,1304-1820,,,,,,,,,
